温度，oC,频率，Hz,磁芯损耗，w/m3,max_value,励磁波形
25,99950,3701.310433,0.022139984,正弦波
25,99950,6772.530394,0.027588637,正弦波
25,99950,9186.977414,0.031119052,正弦波
25,99950,12166.09512,0.034706386,正弦波
25,99950,16631.76528,0.039131796,正弦波
25,99950,22011.65677,0.043725353,正弦波
25,99950,29888.95976,0.049350699,正弦波
25,99950,71060.34314,0.069503811,正弦波
25,99950,88256.39193,0.07616875,正弦波
25,99950,155558.4301,0.097007661,正弦波
25,99950,261995.6204,0.120718671,正弦波
25,112160,1581.900836,0.015645226,正弦波
25,112160,4219.926955,0.022246508,正弦波
25,112160,5622.090825,0.024720294,正弦波
25,112160,13926.12489,0.034868609,正弦波
25,112160,19175.54026,0.039427494,正弦波
25,112160,34516.4944,0.049645368,正弦波
25,112160,46372.68437,0.055731654,正弦波
25,112160,62396.39731,0.062300006,正弦波
25,112160,106758.283,0.077782581,正弦波
25,112160,137572.8908,0.086455606,正弦波
25,112160,182841.5251,0.097704109,正弦波
25,112160,235673.497,0.108621452,正弦波
25,125860,1766.241526,0.015536825,正弦波
25,125860,4670.792394,0.021988935,正弦波
25,125860,6436.356958,0.024736253,正弦波
25,125860,11941.69855,0.031240146,正弦波
25,125860,16071.5249,0.035011765,正弦波
25,125860,22093.25058,0.03951858,正弦波
25,125860,29941.48484,0.044458048,正弦波
25,125860,54180.25231,0.055609235,正弦波
25,125860,69515.09617,0.061493636,正弦波
25,125860,121527.8533,0.077295525,正弦波
25,125860,351151.9819,0.119642317,正弦波
25,141260,1500.492568,0.013974167,正弦波
25,141260,2076.411932,0.015666954,正弦波
25,141270,2872.163982,0.017612729,正弦波
25,141260,3916.527592,0.019687735,正弦波
25,141260,18587.69819,0.035116311,正弦波
25,141260,25742.97147,0.03965496,正弦波
25,141260,34442.10729,0.044378773,正弦波
25,141260,47117.09694,0.049603571,正弦波
25,141260,61611.15987,0.055243389,正弦波
25,141260,82386.05469,0.061960582,正弦波
25,141260,107447.8944,0.069080741,正弦波
25,141260,190066.4537,0.087350164,正弦波
25,158500,960.6041961,0.010998079,正弦波
25,158500,1304.817186,0.012411322,正弦波
25,158500,2423.358763,0.015742673,正弦波
25,158500,3244.397103,0.017473055,正弦波
25,158500,8352.685341,0.024631032,正弦波
25,158500,11696.82591,0.02788209,正弦波
25,158500,15812.57433,0.031224423,正弦波
25,158500,21807.25701,0.035228678,正弦波
25,158500,96037.4381,0.06195779,正弦波
25,158500,377284.4662,0.108416292,正弦波
25,177820,1126.503193,0.011042563,正弦波
25,177820,1549.723788,0.012457136,正弦波
25,177820,3763.202029,0.017520331,正弦波
25,177820,9842.381205,0.024788399,正弦波
25,177820,13456.5026,0.027798048,正弦波
25,177820,18599.79257,0.031336557,正弦波
25,177820,25269.79363,0.035190502,正弦波
25,177820,35799.27968,0.039519093,正弦波
25,177820,46438.57438,0.043746774,正弦波
25,177820,83965.54501,0.055214245,正弦波
25,177820,198046.1364,0.077195454,正弦波
25,177820,255474.2526,0.085877443,正弦波
25,177820,337543.8407,0.09687685,正弦波
25,199500,1447.652109,0.011332033,正弦波
25,199500,4419.113482,0.01741339,正弦波
25,199500,6162.634842,0.019640382,正弦波
25,199500,11539.78477,0.024752718,正弦波
25,223860,1876.831789,0.011687326,正弦波
25,223850,2812.802962,0.013905226,正弦波
25,223850,5300.202299,0.017523601,正弦波
25,223860,7264.886448,0.019686232,正弦波
25,223850,9994.801523,0.022102795,正弦波
25,223850,18890.7135,0.027913603,正弦波
25,223850,34966.44258,0.034683905,正弦波
25,223850,48082.93473,0.039117501,正弦波
25,223850,87405.11658,0.049291219,正弦波
25,223850,119523.7163,0.055663714,正弦波
25,223850,271896.1544,0.076986007,正弦波
25,251170,2606.000786,0.012330709,正弦波
25,251170,4624.752201,0.015494133,正弦波
25,251170,8750.603579,0.01967546,正弦波
25,251170,12022.14993,0.022119827,正弦波
25,251170,16506.76185,0.024851934,正弦波
25,251170,23231.55543,0.027775163,正弦波
25,251170,30726.6807,0.030922463,正弦波
25,251170,56666.6202,0.039040915,正弦波
25,251170,77531.57586,0.043969133,正弦波
25,251170,243093.4097,0.068500996,正弦波
25,281850,4156.570373,0.013821007,正弦波
25,281850,7740.407464,0.017511437,正弦波
25,281850,36672.12798,0.030932749,正弦波
25,281860,50077.14119,0.034828733,正弦波
25,281850,92180.85462,0.043905125,正弦波
25,281850,163017.4754,0.054291499,正弦波
25,281850,219196.5696,0.061164984,正弦波
25,316230,4056.323866,0.012495792,正弦波
25,316230,3956.614345,0.01239477,正弦波
25,316230,5123.22227,0.013880026,正弦波
25,316230,18087.86142,0.022015769,正弦波
25,316230,24122.70595,0.024537214,正弦波
25,316230,44903.03302,0.031134064,正弦波
25,316230,146425.2775,0.048444488,正弦波
25,316230,199796.1429,0.054793614,正弦波
25,354820,5285.696708,0.012711585,正弦波
25,354820,4927.295924,0.012374643,正弦波
25,354820,6575.801225,0.013909372,正弦波
25,354820,8635.369559,0.015611613,正弦波
25,354820,16405.62203,0.019603124,正弦波
25,354820,29310.69303,0.024514887,正弦波
25,354820,39770.13086,0.027553977,正弦波
25,354820,54353.1503,0.031054184,正弦波
25,354820,73446.31274,0.034863646,正弦波
25,398100,6753.258447,0.012872445,正弦波
25,398100,8365.005888,0.013951614,正弦波
25,398100,10909.61126,0.015662329,正弦波
25,398100,26965.31595,0.021894098,正弦波
25,398100,36715.2657,0.024682953,正弦波
25,398100,49610.18134,0.02768036,正弦波
25,398100,119793.6301,0.038596589,正弦波
25,398100,163090.2459,0.043455785,正弦波
25,446690,10607.24676,0.013930289,正弦波
25,446680,25054.50138,0.019499869,正弦波
25,446690,33535.77772,0.021859659,正弦波
50,50020,1299.219583,0.023972852,正弦波
50,50020,1398.015573,0.024853252,正弦波
50,50020,1985.311379,0.027917547,正弦波
50,50030,2686.567479,0.03148879,正弦波
50,50020,3558.270114,0.035171708,正弦波
50,50020,4810.923112,0.039606322,正弦波
50,50020,6609.411984,0.044736775,正弦波
50,50020,8736.665808,0.049924822,正弦波
50,50020,15692.08635,0.062664265,正弦波
50,50020,20493.10891,0.069656397,正弦波
50,50020,27127.53961,0.077892961,正弦波
50,50020,35999.3999,0.087295374,正弦波
50,50020,62521.06426,0.109186532,正弦波
50,56320,1337.81093,0.022597058,正弦波
50,56310,3148.273956,0.031290519,正弦波
50,56320,4241.188262,0.035155219,正弦波
50,56320,5725.199972,0.039636896,正弦波
50,56320,7607.528847,0.04446007,正弦波
50,56320,13371.21062,0.055485239,正弦波
50,56320,17611.31513,0.061951461,正弦波
50,56320,54327.80859,0.097516446,正弦波
50,56310,93224.21041,0.121125091,正弦波
50,63020,1093.756353,0.020018691,正弦波
50,63020,1451.669744,0.022154092,正弦波
50,63020,1926.351332,0.024678454,正弦波
50,63020,3554.625219,0.031349705,正弦波
50,63020,4795.530547,0.035216506,正弦波
50,63020,8428.115295,0.043985672,正弦波
50,63020,11119.83853,0.049147014,正弦波
50,63020,14966.01673,0.055275274,正弦波
50,63020,26839.05032,0.069685132,正弦波
50,63020,35489.2086,0.077921079,正弦波
50,63030,47366.27588,0.087487424,正弦波
50,63020,82576.98227,0.109326563,正弦波
50,70840,888.7669039,0.017763847,正弦波
50,70840,1211.120133,0.019717317,正弦波
50,70830,1618.758847,0.022010924,正弦波
50,70840,2191.946792,0.024802779,正弦波
50,70840,4089.373361,0.031450446,正弦波
50,70840,5491.887392,0.03528562,正弦波
50,70840,17034.69048,0.055260725,正弦波
50,70840,30705.38916,0.06966341,正弦波
50,70840,72382.91389,0.097779232,正弦波
50,70830,93325.12307,0.108041084,正弦波
50,70840,124457.2925,0.121485816,正弦波
50,70830,159161.2775,0.133950148,正弦波
50,79460,988.5795154,0.017556004,正弦波
50,79460,1790.252746,0.022033345,正弦波
50,79460,2443.528351,0.024812856,正弦波
50,79460,3327.687857,0.027906437,正弦波
50,79460,4526.826983,0.031315559,正弦波
50,79470,5991.405911,0.03487696,正弦波
50,79460,10927.65467,0.044195543,正弦波
50,79460,35430.02344,0.069931576,正弦波
50,79460,62140.92994,0.087150702,正弦波
50,79460,143788.09,0.121526622,正弦波
50,79460,185466.0391,0.134036539,正弦波
50,89080,836.0171372,0.015619579,正弦波
50,89080,2792.506675,0.024830773,正弦波
50,89080,3818.370518,0.027945852,正弦波
50,89080,6851.895607,0.034973532,正弦波
50,89080,9129.080664,0.039132907,正弦波
50,89080,16401.68417,0.049146515,正弦波
50,89090,22046.18265,0.055133758,正弦波
50,89090,69393.14713,0.085657102,正弦波
50,89090,92875.10243,0.096010044,正弦波
50,89090,122673.8953,0.107129735,正弦波
50,99950,973.7818892,0.015681115,正弦波
50,99950,1224.660532,0.017510556,正弦波
50,99950,1643.571556,0.019545601,正弦波
50,99950,3137.511057,0.024794583,正弦波
50,99950,4155.619808,0.027562141,正弦波
50,99950,5595.303543,0.030880742,正弦波
50,99950,7596.579748,0.034720965,正弦波
50,99950,13819.34605,0.043769907,正弦波
50,99950,18719.7221,0.049203563,正弦波
50,99950,25398.54047,0.055261665,正弦波
50,99950,33951.36353,0.061751667,正弦波
50,99950,46641.33734,0.06931252,正弦波
50,99950,59795.13006,0.076498301,正弦波
50,99950,107734.0556,0.096740856,正弦波
50,99950,141558.01,0.107780758,正弦波
50,99950,188023.9183,0.12080527,正弦波
50,99950,419140.3155,0.164202974,正弦波
50,112150,1903.794225,0.019658366,正弦波
50,112160,2607.671679,0.022090712,正弦波
50,112160,3472.788134,0.024573527,正弦波
50,112160,4741.084064,0.027620331,正弦波
50,112160,6363.955178,0.030890683,正弦波
50,112160,11829.43053,0.039181005,正弦波
50,112160,21957.91259,0.049522792,正弦波
50,112160,29642.75762,0.055541605,正弦波
50,112160,70548.84659,0.07713651,正弦波
50,112160,129581.8358,0.097888352,正弦波
50,112160,168536.8885,0.108599848,正弦波
50,112160,221064.1691,0.119938891,正弦波
50,112160,288977.1968,0.133339921,正弦波
50,112160,376315.3855,0.148039254,正弦波
50,125860,914.8212901,0.013862117,正弦波
50,125860,1609.944027,0.017530367,正弦波
50,125860,2221.631435,0.019693721,正弦波
50,125850,2969.773281,0.021986314,正弦波
50,125850,4043.141077,0.024674072,正弦波
50,125860,5496.183219,0.027704708,正弦波
50,125860,13565.05913,0.039088552,正弦波
50,125850,25436.6022,0.049560628,正弦波
50,125860,34964.14077,0.055394857,正弦波
50,125850,45476.47656,0.061184244,正弦波
50,125850,198615.0116,0.10768573,正弦波
50,125850,255817.9545,0.119498663,正弦波
50,125860,343834.7292,0.134297776,正弦波
50,141260,2505.18737,0.01958063,正弦波
50,141260,4739.26438,0.024741619,正弦波
50,141260,6395.709476,0.027738788,正弦波
50,141260,8590.413062,0.030996389,正弦波
50,141260,11887.96602,0.035024296,正弦波
50,141260,16145.34462,0.039399596,正弦波
50,141260,30622.48899,0.049456642,正弦波
50,141260,54589.46084,0.061743678,正弦波
50,141260,73342.96412,0.069252884,正弦波
50,141260,99348.44855,0.077848469,正弦波
50,141260,135296.4185,0.08786691,正弦波
50,141260,177462.1571,0.096718762,正弦波
50,141260,231826.6965,0.107887984,正弦波
50,158500,920.6728312,0.012362763,正弦波
50,158500,1261.493523,0.013937526,正弦波
50,158500,1714.49092,0.015696402,正弦波
50,158500,2183.338074,0.01746029,正弦波
50,158500,5526.401257,0.024753826,正弦波
50,158500,18857.48663,0.039286986,正弦波
50,158500,47953.03261,0.055117047,正弦波
50,158500,157566.3857,0.086368113,正弦波
50,158500,276763.5255,0.10791711,正弦波
50,177820,921.7414954,0.011549086,正弦波
50,177820,1111.82834,0.012440821,正弦波
50,177820,1504.356508,0.013991212,正弦波
50,177820,1970.678742,0.015554279,正弦波
50,177820,3533.092857,0.019647623,正弦波
50,177820,4732.51095,0.021878637,正弦波
50,177820,6571.056775,0.024731829,正弦波
50,177820,8864.491348,0.027720452,正弦波
50,177820,23208.97704,0.039141091,正弦波
50,177820,31046.74271,0.043723155,正弦波
50,177820,42599.9263,0.04932185,正弦波
50,177820,106644.1804,0.069882483,正弦波
50,177820,185399.6721,0.086027004,正弦波
50,177820,249220.8107,0.096708132,正弦波
50,199500,1203.905645,0.011855752,正弦波
50,199510,1351.764897,0.012401119,正弦波
50,199500,1764.052507,0.013830991,正弦波
50,199500,2386.9866,0.015552409,正弦波
50,199500,3212.297969,0.017430946,正弦波
50,199500,4194.252118,0.019487406,正弦波
50,199500,10782.59638,0.027788622,正弦波
50,199500,14743.85866,0.031258619,正弦波
50,199500,20741.73716,0.034944305,正弦波
50,199500,27321.9088,0.038907836,正弦波
50,199500,37308.94134,0.043816834,正弦波
50,199500,50173.35757,0.048980856,正弦波
50,199500,69282.98265,0.055296733,正弦波
50,199500,93045.6595,0.06190262,正弦波
50,199500,127451.9018,0.069102081,正弦波
50,199500,224464.2837,0.086422518,正弦波
50,223850,1616.818791,0.012139395,正弦波
50,223850,1654.560867,0.012314603,正弦波
50,223850,2218.270872,0.013866977,正弦波
50,223850,2951.469728,0.015529147,正弦波
50,223850,3986.566819,0.017417078,正弦波
50,223850,9718.199442,0.024802273,正弦波
50,223850,13245.37816,0.027895392,正弦波
50,223850,18566.84629,0.031126492,正弦波
50,223850,33476.17127,0.039077071,正弦波
50,223850,44272.10612,0.043499281,正弦波
50,223850,83792.38334,0.055271863,正弦波
50,251170,2079.063343,0.012308824,正弦波
50,251170,2050.603171,0.012266249,正弦波
50,251170,12089.84466,0.024839711,正弦波
50,251170,16844.48005,0.027686231,正弦波
50,251170,22385.56143,0.030908685,正弦波
50,251170,55332.86957,0.04382048,正弦波
50,251170,74903.27862,0.049207848,正弦波
50,251170,137613.7977,0.061369732,正弦波
50,281850,2807.662554,0.012557685,正弦波
50,281860,2700.682661,0.012365796,正弦波
50,281860,3518.641575,0.013832294,正弦波
50,281850,4731.148892,0.0155628,正弦波
50,281850,6340.583795,0.017523593,正弦波
50,281850,8267.868919,0.0196358,正弦波
50,281850,11217.05045,0.022107247,正弦波
50,281850,27594.08754,0.030857434,正弦波
50,281860,51073.77861,0.039153894,正弦波
50,281850,93849.80093,0.049014263,正弦波
50,281850,124295.6155,0.054507665,正弦波
50,281850,166811.6102,0.06114031,正弦波
50,316230,3787.638153,0.012770513,正弦波
50,316230,19305.34062,0.024512021,正弦波
50,316230,47397.44198,0.034834922,正弦波
50,316230,63923.27245,0.039194774,正弦波
50,316230,87318.99549,0.043784857,正弦波
50,354820,5146.277448,0.012939035,正弦波
50,354820,4644.258506,0.012410417,正弦波
50,354820,7985.080258,0.015617433,正弦波
50,354820,10567.53636,0.017514245,正弦波
50,354820,14287.58212,0.019666981,正弦波
50,354820,25196.07692,0.024691627,正弦波
50,354820,44975.13335,0.03109871,正弦波
50,354820,106737.1627,0.043313078,正弦波
50,398100,10670.15975,0.015660077,正弦波
50,398100,14369.78568,0.017465592,正弦波
50,398100,24463.09098,0.021959803,正弦波
50,398100,43763.47862,0.027770657,正弦波
50,398100,58098.28219,0.031100882,正弦波
50,398100,78665.69735,0.034767737,正弦波
50,398100,136631.1432,0.043484107,正弦波
50,446680,9636.017035,0.013117041,正弦波
50,446680,8517.918182,0.012441322,正弦波
50,446690,11142.03538,0.013988146,正弦波
50,446690,32400.52383,0.021939513,正弦波
50,446690,43495.41551,0.024770115,正弦波
50,446680,57381.81626,0.027774288,正弦波
50,446690,76728.29347,0.030972451,正弦波
50,446690,132446.9614,0.038750084,正弦波
70,50020,774.6817594,0.02290299,正弦波
70,50030,930.3569399,0.024838575,正弦波
70,50030,1281.413714,0.027567629,正弦波
70,50020,2349.149921,0.034971435,正弦波
70,50020,3219.466032,0.039222294,正弦波
70,50020,5912.056812,0.04964916,正弦波
70,50020,7794.278577,0.055227638,正弦波
70,50020,10571.90482,0.061917947,正弦波
70,50020,19017.98954,0.077325804,正弦波
70,50020,25923.86434,0.086673951,正弦波
70,50020,47759.04767,0.108606008,正弦波
70,50020,63713.9464,0.121134536,正弦波
70,56320,872.4124114,0.022263496,正弦波
70,56310,1177.373255,0.02472025,正弦波
70,56320,2109.723241,0.031067801,正弦波
70,56320,2820.014652,0.034885981,正弦波
70,56320,3804.158274,0.039157394,正弦波
70,56320,5154.755848,0.044098706,正弦波
70,56320,6736.848585,0.048886956,正弦波
70,56320,8983.354945,0.054576766,正弦波
70,56310,12275.91439,0.061576956,正弦波
70,56310,16450.23426,0.068753422,正弦波
70,56320,22510.83633,0.077525263,正弦波
70,63020,1300.96457,0.024539167,正弦波
70,63020,1789.142825,0.027748711,正弦波
70,63020,4419.450862,0.039527774,正弦波
70,63020,5710.965396,0.043726836,正弦波
70,63020,10511.02282,0.055141078,正弦波
70,63020,13664.32384,0.061152257,正弦波
70,63030,82923.04683,0.119650229,正弦波
70,63030,116989.6708,0.135683203,正弦波
70,70830,622.9442552,0.017678727,正弦波
70,70830,826.4184684,0.019627138,正弦波
70,70840,1102.675707,0.02189342,正弦波
70,70840,1980.615422,0.027627247,正弦波
70,70840,2755.280396,0.03130024,正弦波
70,70830,3682.326171,0.035043534,正弦波
70,70840,6572.290185,0.043894971,正弦波
70,70840,8710.974169,0.048997315,正弦波
70,70830,55595.30074,0.097514922,正弦波
70,70840,71780.96399,0.107183913,正弦波
70,70830,131049.997,0.133901412,正弦波
70,70840,179191.0216,0.149953493,正弦波
70,70840,237634.9191,0.166302307,正弦波
70,79470,689.7728978,0.017323053,正弦波
70,79470,900.3576861,0.019553066,正弦波
70,79470,1666.120734,0.024785786,正弦波
70,79470,3041.28962,0.031190398,正弦波
70,79460,5425.384567,0.039054634,正弦波
70,79460,7339.211801,0.043769151,正弦波
70,79470,25145.82455,0.069306335,正弦波
70,79460,34275.10021,0.077673348,正弦波
70,79460,61242.78796,0.095916826,正弦波
70,79460,85149.60918,0.108140028,正弦波
70,79460,115429.109,0.12102501,正弦波
70,89090,592.4285903,0.015433707,正弦波
70,89080,788.7449151,0.017341486,正弦波
70,89090,3389.801835,0.030850727,正弦波
70,89080,4541.020912,0.034539296,正弦波
70,89080,6265.418763,0.03907835,正弦波
70,89080,8354.688421,0.043632152,正弦波
70,89080,11409.92322,0.04909064,正弦波
70,89090,21516.23747,0.061868958,正弦波
70,89090,39828.29933,0.077132831,正弦波
70,89090,71377.38934,0.095612412,正弦波
70,89090,127512.4639,0.118263364,正弦波
70,99950,678.2266641,0.015479403,正弦波
70,99950,1590.422065,0.022037972,正弦波
70,99950,2803.330707,0.02740027,正弦波
70,99950,3820.970634,0.030838762,正弦波
70,99950,5186.890746,0.034611406,正弦波
70,99950,9454.334089,0.043493913,正弦波
70,99950,17834.82066,0.054892912,正弦波
70,99950,24412.0762,0.061501975,正弦波
70,99950,33768.23452,0.068811794,正弦波
70,99950,114573.3562,0.108096874,正弦波
70,99950,367824.4616,0.164957033,正弦波
70,112160,565.9061736,0.01378328,正弦波
70,112160,761.142778,0.015528646,正弦波
70,112160,1346.198806,0.019623262,正弦波
70,112160,1837.307199,0.022070891,正弦波
70,112160,5959.271405,0.034609506,正弦波
70,112160,11005.71532,0.043643044,正弦波
70,112160,15287.75976,0.049277293,正弦波
70,112160,20961.21384,0.055152896,正弦波
70,112160,29362.70853,0.061771153,正弦波
70,112160,53247.80043,0.076948504,正弦波
70,112160,72230.95081,0.086178949,正弦波
70,112170,134272.2332,0.10793624,正弦波
70,112160,179446.9456,0.119084279,正弦波
70,112160,327882.5152,0.14894184,正弦波
70,125850,905.0213894,0.01554039,正弦波
70,125860,3883.656702,0.027684978,正弦波
70,125860,7096.044678,0.034856684,正弦波
70,125850,9558.006718,0.03899261,正弦波
70,125860,13246.11981,0.044007807,正弦波
70,125860,18001.91707,0.04935464,正弦波
70,125860,33586.30881,0.061032164,正弦波
70,125860,46206.2519,0.068663589,正弦波
70,125860,62629.90606,0.076781407,正弦波
70,125860,86507.06637,0.08643983,正弦波
70,125860,211702.4341,0.119145301,正弦波
70,125850,288393.9686,0.133669464,正弦波
70,141260,801.8891926,0.013851501,正弦波
70,141270,1081.881577,0.015613977,正弦波
70,141260,1461.02324,0.017527512,正弦波
70,141270,1816.972431,0.019441984,正弦波
70,141270,3382.060727,0.0246495,正弦波
70,141260,6203.799629,0.031021684,正弦波
70,141260,8425.559795,0.034770727,正弦波
70,141260,15765.144,0.043999361,正弦波
70,141260,55546.43839,0.068842156,正弦波
70,141260,105963.4514,0.087218349,正弦波
70,141260,141977.1205,0.096043412,正弦波
70,141260,191300.9599,0.107251201,正弦波
70,158500,1713.330856,0.017351993,正弦波
70,158500,2243.240306,0.019540197,正弦波
70,158500,5593.136465,0.027753296,正弦波
70,158500,7399.126034,0.030877691,正弦波
70,158500,14044.19007,0.039243203,正弦波
70,158510,19795.03384,0.043880501,正弦波
70,158500,49123.00691,0.061387405,正弦波
70,158500,67876.78697,0.069092952,正弦波
70,158510,94379.66357,0.077890573,正弦波
70,158500,126209.2898,0.085948676,正弦波
70,158500,168699.683,0.095745905,正弦波
70,158510,229181.3821,0.10728053,正弦波
70,177820,826.2688864,0.011771506,正弦波
70,177820,934.4890465,0.012423334,正弦波
70,177820,1584.562696,0.01542046,正弦波
70,177820,2766.975558,0.019524515,正弦波
70,177820,3768.757502,0.021957862,正弦波
70,177820,6810.970453,0.027645057,正弦波
70,177820,9321.483604,0.031120486,正弦波
70,177820,12628.18288,0.034895579,正弦波
70,177820,23724.14157,0.043583654,正弦波
70,177820,32260.36298,0.048915266,正弦波
70,177820,83836.24897,0.069381947,正弦波
70,199510,1119.686203,0.012042574,正弦波
70,199500,1527.598741,0.013789474,正弦波
70,199500,2719.833199,0.017446956,正弦波
70,199500,4740.246776,0.022008822,正弦波
70,199500,6300.843851,0.024613694,正弦波
70,199500,8673.272037,0.027797491,正弦波
70,199500,11771.34455,0.031255266,正弦波
70,199510,16618.18033,0.034943604,正弦波
70,199500,21564.08523,0.038693325,正弦波
70,199500,29338.99214,0.043564914,正弦波
70,199500,39505.40034,0.048769052,正弦波
70,199500,75045.89955,0.061707259,正弦波
70,199510,137713.086,0.076619673,正弦波
70,199500,187664.0572,0.086194652,正弦波
70,223850,1525.817284,0.012294297,正弦波
70,223850,1509.05546,0.012310859,正弦波
70,223850,2624.336539,0.015523392,正弦波
70,223850,3475.28069,0.017367508,正弦波
70,223850,8212.481206,0.024759835,正弦波
70,223860,11050.4242,0.027797666,正弦波
70,223860,15425.48071,0.03108503,正弦波
70,223850,27456.95605,0.038903286,正弦波
70,223850,36894.64909,0.043629985,正弦波
70,223850,50157.51029,0.04898452,正弦波
70,223850,125078.8441,0.068185317,正弦波
70,223850,170468.64,0.076699215,正弦波
70,251170,2074.183042,0.012419858,正弦波
70,251170,2644.989199,0.013814605,正弦波
70,251170,3478.321362,0.015493145,正弦波
70,251170,4685.548969,0.017510738,正弦波
70,251170,7993.196339,0.022040704,正弦波
70,251170,10665.80507,0.024746527,正弦波
70,251170,25689.68414,0.034491064,正弦波
70,251170,63412.21515,0.048998754,正弦波
70,251170,115654.7755,0.060844607,正弦波
70,251170,158543.4753,0.068725247,正弦波
70,281860,2918.593839,0.012630704,正弦波
70,281850,2743.19392,0.012298478,正弦波
70,281860,3584.893035,0.013823271,正弦波
70,281850,6215.012617,0.017484497,正弦波
70,281850,8228.690658,0.019647115,正弦波
70,281850,10680.10573,0.022091793,正弦波
70,281850,18925.97102,0.027437221,正弦波
70,281850,33843.92772,0.034725401,正弦波
70,281850,61393.91525,0.043961505,正弦波
70,281850,83017.27997,0.048938987,正弦波
70,316230,4148.322763,0.012807066,正弦波
70,316230,8541.383403,0.017558368,正弦波
70,316230,11246.29914,0.019745409,正弦波
70,316230,14795.99392,0.022032469,正弦波
70,316230,44555.09788,0.03477173,正弦波
70,316230,105057.2524,0.048685616,正弦波
70,316230,140752.3441,0.054700566,正弦波
70,354820,5409.574783,0.012399852,正弦波
70,354820,6929.400673,0.013885524,正弦波
70,354820,9037.610781,0.015607079,正弦波
70,354820,15783.25051,0.019675789,正弦波
70,354820,19620.83187,0.021816557,正弦波
70,354830,25865.58665,0.024584314,正弦波
70,354820,59244.57874,0.034854329,正弦波
70,354820,79603.71544,0.039005668,正弦波
70,354820,135416.0954,0.048582938,正弦波
70,398100,7573.740513,0.01240205,正弦波
70,398100,9759.373124,0.013922139,正弦波
70,398100,27194.74314,0.021857118,正弦波
70,398100,35201.66997,0.024673971,正弦波
70,398100,46089.30274,0.027721338,正弦波
70,398100,79753.85672,0.034763486,正弦波
70,398100,134900.0352,0.043464846,正弦波
70,446680,10632.72408,0.012460534,正弦波
70,446690,13565.35485,0.013951519,正弦波
70,446690,22138.52207,0.01730701,正弦波
70,446690,28464.03215,0.019452154,正弦波
70,446680,81180.78596,0.030983923,正弦波
70,446680,104009.4325,0.034548885,正弦波
70,446690,135165.688,0.03871535,正弦波
90,50020,520.3560917,0.022433934,正弦波
90,50020,646.6959705,0.024769593,正弦波
90,50020,895.4239194,0.027424411,正弦波
90,50020,1201.316328,0.030717574,正弦波
90,50020,2189.414152,0.038935053,正弦波
90,50020,3076.912209,0.044115695,正弦波
90,50020,4059.351671,0.049310092,正弦波
90,50020,5393.036825,0.05459061,正弦波
90,50020,7460.733874,0.061495658,正弦波
90,50020,14278.29979,0.077069654,正弦波
90,50020,54639.35655,0.12129695,正弦波
90,50010,75118.56092,0.135045938,正弦波
90,56320,1046.148828,0.027374723,正弦波
90,56320,1458.232363,0.03094888,正弦波
90,56310,2637.001988,0.039068946,正弦波
90,56320,3607.681179,0.043983331,正弦波
90,56320,16973.44037,0.077103027,正弦波
90,56310,33418.01499,0.097144786,正弦波
90,56320,46388.13119,0.108459515,正弦波
90,56320,64255.4505,0.121211762,正弦波
90,56320,85487.52291,0.133509297,正弦波
90,56320,118399.4926,0.149227451,正弦波
90,63020,923.6954243,0.024573311,正弦波
90,63020,5332.900315,0.04869436,正弦波
90,63020,7461.705814,0.054758209,正弦波
90,63020,14021.26247,0.068877479,正弦波
90,63030,27571.80579,0.086703892,正弦波
90,63030,54263.45609,0.108746948,正弦波
90,63030,70213.85019,0.118882882,正弦波
90,63030,135912.7646,0.148860455,正弦波
90,63030,186817.1738,0.166092912,正弦波
90,70840,1054.299735,0.024573833,正弦波
90,70840,2585.001907,0.034843463,正弦波
90,70840,3348.736707,0.03878672,正弦波
90,70830,4580.735653,0.043695508,正弦波
90,70840,6123.217299,0.048631105,正弦波
90,70840,11922.50852,0.061612296,正弦波
90,70840,22975.96513,0.077379048,正弦波
90,70840,31913.76784,0.086665098,正弦波
90,70830,45340.57035,0.097344347,正弦波
90,70840,82293.48557,0.119116365,正弦波
90,70840,160959.6996,0.149258045,正弦波
90,79460,509.3077308,0.017248431,正弦波
90,79460,868.7313991,0.021861063,正弦波
90,79460,2763.847644,0.034466823,正弦波
90,79460,3771.496748,0.038780689,正弦波
90,79460,9819.702684,0.054872369,正弦波
90,79470,19007.79714,0.069126713,正弦波
90,79470,26451.78466,0.077427483,正弦波
90,79460,36848.99502,0.08635867,正弦波
90,79460,49564.95606,0.095391922,正弦波
90,79470,70876.2579,0.107464513,正弦波
90,79460,98144.89052,0.119989122,正弦波
90,79460,135089.357,0.133413701,正弦波
90,79460,184356.8797,0.148018573,正弦波
90,89080,452.2277116,0.015394564,正弦波
90,89080,607.2036108,0.017341671,正弦波
90,89080,798.9335135,0.019570664,正弦波
90,89090,2434.704117,0.030833053,正弦波
90,89080,3226.270611,0.034471942,正弦波
90,89080,4381.752739,0.038753903,正弦波
90,89090,15786.41046,0.06151459,正弦波
90,89080,21959.4906,0.068799723,正弦波
90,89090,31451.77006,0.077166262,正弦波
90,89090,81986.5409,0.106590962,正弦波
90,89090,109862.1781,0.117850152,正弦波
90,99950,909.6798409,0.019458017,正弦波
90,99950,2033.147607,0.027353185,正弦波
90,99950,2736.606159,0.030755919,正弦波
90,99950,6844.548816,0.043453336,正弦波
